# GENERATED by scripts/sentence_census.py -- do not edit.
# Edit metadata/NON_MF_SENTENCE_MAP.tsv and regenerate.
key	line	section	env	label	status	decls	sentence
c0e4922a94ea	972	The normal-Kazhdan form of the obstruction	corollary	cor:intrinsic-nk	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptIntrinsicNormalKazhdanRadical_anyUniverse	Let $H$ and $\Gamma$ be countable groups, let $\Gamma$ have property~\textup{(T)}, let $\iota\colon\Gamma\to H$ be a homomorphism, and put $L=\iota(\Gamma)$.
c3c24b14316f	972	The normal-Kazhdan form of the obstruction	corollary	cor:intrinsic-nk	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptIntrinsicNormalKazhdanRadical_anyUniverse	If $K\trianglelefteq H$ is a normal subgroup with property~\textup{(T)} and $K\le\mathfrak D(H,L)$, then every homomorphism $H\to\U(\mathcal Q)$ maps every element of $K$ to the identity.
522050d9252a	982	The normal-Kazhdan form of the obstruction	proof	cor:intrinsic-nk	ledger	NK.16	The proof of Theorem~\ref{thm:compression-radical} shows that every element of $\mathfrak D(H,L)$ is universally $2$-norm trivial in every operator-norm asymptotic representation of $H$; apply Theorem~\ref{thm:abstract-nk} with $D=\mathfrak D(H,L)$.
c7f3bf3249b5	988	The normal-Kazhdan form of the obstruction		cor:intrinsic-nk	ledger	NK.17	The subgroup generated by \emph{all} normal property-\textup{(T)} subgroups of $\mathfrak D(H,L)$ therefore also lies in the kernel of every homomorphism to $\U(\mathcal Q)$.
9795db38dab1	995	The finite-dimensional obstruction		sec:findim	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptTheoremB	Every finite-dimensional representation of $E$ over any field maps $w$ to the identity (Theorem~\ref{paper-thm:exactfd} with $H=E$).
21b21313131c	995	The finite-dimensional obstruction		sec:findim	formalized	GroupApproximation.LiteralFiniteDimensionalObstruction.manuscriptFiniteDimensionalConsequences	Consequently finite-dimensional linear representations do not separate the points of $E$, and every finite quotient maps $w$ to the identity.
bb95bff08483	995	The finite-dimensional obstruction		sec:findim	ledger	WI.11 WI.16	Since the Clifford quotient of Section~\ref{sec:literal-presentation} sends $w$ to a nontrivial element, that quotient is infinite.
297edc8aef5c	995	The finite-dimensional obstruction		sec:findim	formalized	GroupApproximation.LiteralFiniteDimensionalObstruction.manuscriptFiniteDimensionalConsequences	The central involution $w$ lies in the kernel of every homomorphism to a finite group, so $E$ is a group of \emph{Deligne type} in the terminology of \cite[Definition~1.2]{BDL}.
53efb9010d8d	995	The finite-dimensional obstruction		sec:findim	attribution	-	Such groups were proposed there as the natural candidate counterexamples for all three remaining approximation problems, and $E$ is such a counterexample for the operator norm.
d6062ecb0aee	1009	The finite-dimensional obstruction	theorem	thm:exactfd-intrinsic	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptTheoremB	Let $k$ be a field, $V$ a finite-dimensional $k$-vector space, $H$ a group, and $\Gamma\le H$ a subgroup.
a32f0da1c341	1009	The finite-dimensional obstruction	theorem	thm:exactfd-intrinsic	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptTheoremB	Then every homomorphism $\pi\colon H\to\GL(V)$ is trivial on the subgroup $\mathfrak D(H,\Gamma)$ of \eqref{eq:intrinsicdefect}.
d9c8b24b7de1	1017	The finite-dimensional obstruction	proof	thm:exactfd-intrinsic	ledger	FD.10	Let $C$ be the commutant of $\pi(\Gamma)$.
5a98d87678ea	1017	The finite-dimensional obstruction	proof	thm:exactfd-intrinsic	ledger	FD.10	The elements $g\in H$ for which conjugation by $\pi(g)$ preserves $C$ in both directions form a subgroup.
91bb5e2e2d96	1017	The finite-dimensional obstruction	proof	thm:exactfd-intrinsic	ledger	FD.10	The commutant argument of Theorem~\ref{paper-thm:exactfd} shows that every element of the compression semigroup $P_\Gamma$ belongs to this subgroup, hence so does all of $G^{+}(\Gamma)=\langle P_\Gamma\rangle$.
7dc18156b21c	1017	The finite-dimensional obstruction	proof	thm:exactfd-intrinsic	ledger	FD.11	Thus, for $g\in G^{+}(\Gamma)$ and $z\in C_H(\Gamma)$, the operator $\pi(gzg^{-1})$ still belongs to $C$ and commutes with every $\pi(\ell)$, $\ell\in\Gamma$.
c9f74b6a0610	1017	The finite-dimensional obstruction	proof	thm:exactfd-intrinsic	ledger	FD.01 FD.11	Hence every displayed generator in \eqref{eq:intrinsicdefect} lies in $\ker\pi$; since $\ker\pi\trianglelefteq H$, the whole normal closure $\mathfrak D(H,\Gamma)$ does as well.
af6639ba63d5	1032	The finite-dimensional obstruction	corollary	cor:notRFD	formalized	GroupApproximation.LiteralFiniteDimensionalObstruction.manuscriptFiniteDimensionalConsequences	Every finite-dimensional linear representation of the group $E$ of Definition~\ref{def:E}, over any field, maps $w$ to the identity, and every homomorphism from $E$ to a finite group does as well.
8066f262d555	1032	The finite-dimensional obstruction	corollary	cor:notRFD	formalized	GroupApproximation.LiteralFiniteDimensionalObstruction.manuscriptFiniteDimensionalConsequences	In particular $E$ admits no injective homomorphism into $\GL(V)$ for any finite-dimensional vector space $V$ over any field.
462707482506	1041	The finite-dimensional obstruction	proof	cor:notRFD	ledger	FD.13	Apply Theorem~\ref{paper-thm:exactfd} with $H=E$, the image of $\mathcal B$, and the elements $t,c,v_1$; the hypotheses hold by the defining relations \eqref{eq:E}.
61d5bd57844f	1041	The finite-dimensional obstruction	proof	cor:notRFD	ledger	FD.13 WI.11	Every finite-dimensional representation maps $w$ to the identity, and $w\neq1$ by Proposition~\ref{prop:witness}.
f7bdfa14c909	1041	The finite-dimensional obstruction	proof	cor:notRFD	ledger	FD.14 FD.15	For a finite target, compose with its faithful left regular representation over $\mathbb Q$.
e2e35aadbdf4	1041	The finite-dimensional obstruction	proof	cor:notRFD	ledger	FD.14 FD.15	The composite is a finite-dimensional linear representation and hence maps $w$ to the identity; faithfulness of the left regular representation then implies that the original homomorphism also maps $w$ to the identity.
84a0b270eae7	1055	The cyclic comparison		sec:necessity	attribution	-	Fritz's marked $\mathrm{BS}(2,3)$ example is the context for this comparison \cite{Fritz,SlofstraVidick}.
72d1e3d30ad2	1061	The cyclic comparison	theorem	thm:cyclic	formalized	GroupApproximation.LiteralCyclicCalibration.manuscriptCyclicCalibration	Define the presentation
1fa3b66db625	1071	The cyclic comparison	theorem	thm:cyclic	formalized	GroupApproximation.LiteralCyclicCalibration.manuscriptCyclicCalibration	where $w_{\mathrm{BS}}=[tct^{-1},\gamma_0(tct^{-1})\gamma_0^{-1}]$.
a40a23b713ee	1071	The cyclic comparison	theorem	thm:cyclic	formalized	GroupApproximation.LiteralCyclicCalibration.manuscriptCyclicCalibration	Then $E_{\mathrm{BS}}$ is finitely presented and $w_{\mathrm{BS}}\ne1$.
5c2c7371e646	1071	The cyclic comparison	theorem	thm:cyclic	formalized	GroupApproximation.LiteralCyclicCalibration.manuscriptCyclicCalibration	There is an explicit surjective homomorphism from $E_{\mathrm{BS}}$ onto the subgroup of the Clifford semidirect product generated by the displayed images, and it maps $w_{\mathrm{BS}}$ to $\zeta\ne1$.
11a115956f5e	1071	The cyclic comparison	theorem	thm:cyclic	formalized	GroupApproximation.LiteralCyclicCalibration.manuscriptCyclicCalibration	Nevertheless every finite-dimensional representation of $E_{\mathrm{BS}}$ over every field maps $w_{\mathrm{BS}}$ to the identity.
31ce1fc202a6	1083	The cyclic comparison	proof	thm:cyclic	ledger	CY.04	The relator $w_{\mathrm{BS}}^2=1$ is redundant: $tct^{-1}$ and $\gamma_0(tct^{-1})\gamma_0^{-1}$ are involutions, so centrality forces it by \eqref{paper-eq:involution-reversal}.
b82e8b817e20	1083	The cyclic comparison	proof	thm:cyclic	ledger	CY.04	Deleting it gives a six-relator presentation of the same group.
dc8cb91ffb91	1083	The cyclic comparison	proof	thm:cyclic	ledger	CY.05	The stable relation gives \(t\langle\gamma_0\rangle t^{-1}\subseteq \langle\gamma_0\rangle\), and \(c\) centralizes this cyclic base.
aa8b34d10f9a	1083	The cyclic comparison	proof	thm:cyclic	ledger	CY.03 CY.06	By the commutant argument of Theorem~\ref{paper-thm:exactfd}, every finite-dimensional representation over every field maps \(w_{\mathrm{BS}}\) to the identity.
c1f1378401e9	1094	The cyclic comparison	proof	thm:cyclic	ledger	CY.07	For nontriviality, use the affine realization of \(\mathrm{BS}(1,2)\) and its coset action.
c1fdf269d4f0	1094	The cyclic comparison	proof	thm:cyclic	ledger	CY.07	The base point is fixed by the cyclic base, while the two points represented by \(t\) and \(\gamma_0t\) are distinct.
77558d802317	1094	The cyclic comparison	proof	thm:cyclic	ledger	CY.08	Attach Clifford generators to these points and map \(c\) to the generator at the base point.
5d1983d0366b	1094	The cyclic comparison	proof	thm:cyclic	ledger	CY.08	All seven relators hold, and
66e0ec9d3f98	1105	The cyclic comparison	proof	thm:cyclic	ledger	CY.01 CY.08	Thus \(w_{\mathrm{BS}}\ne1\).
7264c0eb1b9c	1105	The cyclic comparison	proof	thm:cyclic	ledger	CY.02 CY.09	Restricting the target to the subgroup generated by the three displayed images gives the asserted surjection onto a Clifford quotient.
1ffe66c14b9a	1110	The cyclic comparison		thm:cyclic	ledger	CY.10	\paragraph{Sharpness of the Kazhdan hypothesis.} Running the Clifford representation of the preceding proof over finite site sets gives explicit unitary models of the seven relators in which $w_{\mathrm{BS}}$ is the scalar $-1$.
76e261187d12	1110	The cyclic comparison		thm:cyclic	ledger	CY.10	Fix $m\ge0$, put $M=2m+3$ and $\zeta=e^{2\pi i/M}$, and take the coordinates $\mathbb Z/2\times\mathbb Z/M$, the first for the Clifford sign and the second for the spectrum of the base.
01e6b63e2284	1110	The cyclic comparison		thm:cyclic	ledger	CY.10	Let $X$ and $Z$ be the flip and the sign on the first coordinate, put $D=2^{-1/2}(X+Z)$, a self-adjoint unitary, and set
e764ba260862	1122	The cyclic comparison		thm:cyclic	ledger	CY.10	where $\gamma_0$ is the displayed diagonal unitary, $b_0=0$, $b_1=m+1$, and $t$ is the pullback unitary
276325f2262c	1128	The cyclic comparison		thm:cyclic	ledger	CY.10	This is well defined because $(s,k)\mapsto(s,2k+b_s)$ is a permutation when $M$ is odd.
25b2d34675b3	1128	The cyclic comparison		thm:cyclic	ledger	CY.10	Here $\gamma_0$ and $t$ are monomial and $c$ is an equal-weight sum of two monomial matrices.
aef5f6cb59e2	1128	The cyclic comparison		thm:cyclic	ledger	CY.10	Since $tct^{-1}=D$ and $\gamma_0^2(s,k)=\zeta^{2k}$ is independent of the spin coordinate, the distinguished word is
0c84c09c0672	1136	The cyclic comparison		thm:cyclic	ledger	CY.10	because $ZDZ=2^{-1/2}(Z-X)$ and $D\cdot ZDZ=\tfrac12(XZ-ZX)$ squares to $-1$.
be5b22785905	1136	The cyclic comparison		thm:cyclic	ledger	CY.10	Being a scalar, $w_{\mathrm{BS}}$ satisfies exactly the four relators $w_{\mathrm{BS}}^2=1$ and $[w_{\mathrm{BS}},\gamma_0]=[w_{\mathrm{BS}},t]=[w_{\mathrm{BS}},c]=1$; with $c^2=1$ this is five of the seven.
e7a15888e24e	1136	The cyclic comparison		thm:cyclic	ledger	CY.10	The remaining two hold approximately.
41cb9116bbd3	1136	The cyclic comparison		thm:cyclic	ledger	CY.10	From $2(m+1)=M-1$ we get $\zeta^{m+1}=-e^{-i\pi/M}$, and
a04f1eab26f8	1149	The cyclic comparison		thm:cyclic	ledger	CY.10	$D$ commutes with $\gamma_0^2$ exactly, so the lamp relator inherits the doubling defect and nothing else.
5bec2b3704f5	1149	The cyclic comparison		thm:cyclic	ledger	CY.10	Both are $O(1/m)$.
baeea4dd8faa	1149	The cyclic comparison		thm:cyclic	ledger	CY.10	Assembling the models over $m$ gives $\Theta\colon E_{\mathrm{BS}}\to\U(\mathcal Q)$ with $\Theta(w_{\mathrm{BS}})\ne1$, and the image of $\Theta$ is MF because it embeds in $\U(\mathcal Q)$.
dec676b757f6	1149	The cyclic comparison		thm:cyclic	ledger	CY.12b	So the property~\textup{(T)} hypothesis in the central involution obstruction is essential: with the cyclic base $\langle\gamma_0\rangle$ in place of a Kazhdan base, some homomorphism to $\U(\mathcal Q)$ is nontrivial on the distinguished word.
210d74e2758b	1149	The cyclic comparison		thm:cyclic	ledger	CY.13	Equivalently, in the residual language of Section~\ref{sec:consequences}, $w_{\mathrm{BS}}\notin\operatorname{Res}_{\mathrm{MF}}(E_{\mathrm{BS}})$.
99bc4d3efe6d	1164	The cyclic comparison		thm:cyclic	ledger	CY.10 CY.12	The realized Clifford quotient is amenable: it is a subgroup of the semidirect product of the locally finite Clifford group on the coset space by the solvable affine group $\mathrm{BS}(1,2)\cong\mathbb Z[1/2]\rtimes\mathbb Z$.
0eba6a93e8b6	1164	The cyclic comparison		thm:cyclic	ledger	CY.12	It is therefore MF because the reduced $C^*$-algebra of every countable amenable group embeds into the universal UHF algebra \cite[Theorem~B]{SchafhauserAF}.
c700ba54ac04	1164	The cyclic comparison		thm:cyclic	ledger	CY.10	The models above give $\Theta(w_{\mathrm{BS}})\ne1$ for an MF image $\Theta(E_{\mathrm{BS}})$.
929f3436e88a	1174	The cyclic comparison		thm:cyclic	structural	-	Exact finite-dimensional representations behave differently.
af92f8a7759b	1174	The cyclic comparison		thm:cyclic	ledger	CY.03 CY.06	In a finite image, the doubling relation gives $\pi(\langle\gamma_0^2\rangle)=\pi(\langle\gamma_0\rangle)$; since $\pi(tct^{-1})$ centralizes the first subgroup, it centralizes $\pi(\gamma_0)$, and the image of $w_{\mathrm{BS}}$ is the identity.
81f8c51e83ee	1174	The cyclic comparison		thm:cyclic	ledger	CY.03 CY.06	To transfer this obstruction to exact local embeddings, take a finite set containing the generators together with every intermediate prefix of every defining word and of $w_{\mathrm{BS}}$.
7397077899db	1174	The cyclic comparison		thm:cyclic	ledger	CY.03 CY.06	Any exact local embedding of this set evaluates those words correctly and therefore satisfies the same equations.
54a6c1665905	1174	The cyclic comparison		thm:cyclic	ledger	CY.03 CY.06	Hence neither $E_{\mathrm{BS}}$ nor its Clifford quotient is LEF, and the latter is not residually finite.
2139533a9a74	1188	The cyclic comparison		thm:cyclic	ledger	TA.06	\paragraph{The scaling family.} For $m\ge2$, define $E_m$ by replacing the three relations $tv_i t^{-1}=v_i^2$ in the eight-generator presentation of $E$ with $tv_i t^{-1}=v_i^m$ and leaving every other relator unchanged. Then $E_2=E$.
a6847e97b737	1188	The cyclic comparison		thm:cyclic	ledger	TA.06	Write $w_m$ for the image of the same distinguished word $w$.
25a4b590b0c1	1196	The cyclic comparison	corollary	cor:scaling-family	formalized	GroupApproximation.ScalingFamilyEndpoint.manuscriptTheoremFamily	For every natural number $m\ge2$, the group $E_m$ is finitely presented and $w_m$ is a nontrivial central involution mapped to the identity by every homomorphism $E_m\to\U(\mathcal Q)$.
3acc49384cb9	1196	The cyclic comparison	corollary	cor:scaling-family	formalized	GroupApproximation.ScalingFamilyEndpoint.manuscriptTheoremFamily	Consequently $E_m$ is not MF, and neither $\Cmax(E_m)$ nor $\Cred(E_m)$ is an MF $C^*$-algebra.
a9ab1c2c3aeb	1204	The cyclic comparison	proof	cor:scaling-family	ledger	TA.07	Replace the affine dilation $\operatorname{diag}(2,2,2,1)$ by $\operatorname{diag}(m,m,m,1)$ (both acting as in Lemma~\ref{lem:linear}).
b881ddc1d4f8	1204	The cyclic comparison	proof	cor:scaling-family	ledger	TA.07	It conjugates each integral translation $v_i$ to $v_i^m$ and fixes the three linear generators.
a0ce50d3b77c	1204	The cyclic comparison	proof	cor:scaling-family	ledger	TA.08	Conjugating $v_1$ by the inverse dilation gives translation by $e_1/m$, which is not integral. Hence the two relevant cosets remain distinct, and the Clifford representation sends $w_m$ to $-1$.
5d23632856e7	1204	The cyclic comparison	proof	cor:scaling-family	ledger	TA.09	The Kazhdan and central-involution arguments are unchanged for every $m\ge2$.
09fdea5a2db5	1217	The MF residual	definition	def:radical	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptMFRadical	For a countable group $G_1$, the \emph{MF residual} is
347009a44b14	1222	The MF residual	definition	def:radical	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptMFRadical	a normal subgroup of $G_1$; the inner intersection is over all homomorphisms and the outer one over all sequences $(d_n)$ of positive integers, in accordance with the convention fixed after \eqref{paper-eq:corona}.
e185623d7a3a	1229	The MF residual		def:radical	ledger	RA.01	If $G_1/N$ is MF, compose $G_1\to G_1/N$ with an injective homomorphism $G_1/N\to\U(\mathcal Q)$.
3cc181151e56	1229	The MF residual		def:radical	ledger	RA.01	The resulting homomorphism has kernel $N$, so $\operatorname{Res}_{\mathrm{MF}}(G_1)\le N$.
f9c905ebcddf	1229	The MF residual		def:radical	ledger	RA.01	Thus the MF residual is contained in every normal subgroup whose quotient is MF\@.
54bceb8639db	1229	The MF residual		def:radical	ledger	RA.01	Proposition~\ref{prop:univquot} shows that its own quotient is MF\@.
08f322422345	1229	The MF residual		def:radical	attribution	-	It is the operator-norm analogue of the invisible subgroups of \cite[Definitions~2.5--2.7]{SlofstraCorrelations} and of the metric-ultraproduct approximation framework of \cite{NST}.
377a001c0fb9	1239	The MF residual	lemma	lem:portable	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptRadicalPortability	For every homomorphism $\varphi\colon G_1\to G_2$ of countable groups,
f741be16bd67	1245	The MF residual	lemma	lem:portable	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptRadicalPortability	In particular, if $\varphi\colon E\to G_2$ satisfies $\varphi(w)\neq1$, then $G_2$ is not MF\@.
8290de04455a	1252	The MF residual	proof	lem:portable	ledger	RA.05	If $x\in\operatorname{Res}_{\mathrm{MF}}(G_1)$ and $\Theta$ is a homomorphism $G_2\to\U(\mathcal Q)$, then $\Theta\circ\varphi$ is a homomorphism $G_1\to\U(\mathcal Q)$, so $\Theta(\varphi(x))=1$.
0263d0e7f126	1252	The MF residual	proof	lem:portable	ledger	RA.05	For the second statement, Theorem~\ref{paper-thm:A} gives $w\in\operatorname{Res}_{\mathrm{MF}}(E)$.
bed9ddb7cd20	1252	The MF residual	proof	lem:portable	ledger	RA.04 RA.05	Hence $1\neq\varphi(w)\in\operatorname{Res}_{\mathrm{MF}}(G_2)$.
2f6b14b17a1a	1252	The MF residual	proof	lem:portable	ledger	RA.04 RA.05	An injective homomorphism $G_2\to\U(\mathcal Q)$ would map $\varphi(w)$ to $1$, a contradiction.
89813c8e414c	1262	The MF residual	proposition	prop:univquot	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptUniversalMFQuotient	Let $G_1$ be a countable group and $R=\operatorname{Res}_{\mathrm{MF}}(G_1)$.
35da80600bdf	1265	The MF residual	enumerate	prop:univquot	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptUniversalMFQuotient	$R$ is the kernel of a single homomorphism $G_1\to\U(\mathcal Q)$.
41827cb7c3f8	1266	The MF residual	enumerate	prop:univquot	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptUniversalMFQuotient	$G_1/R$ is MF\@.
a096cd917a25	1267	The MF residual	enumerate	prop:univquot	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptUniversalMFQuotient	Every homomorphism from $G_1$ to an MF group factors through $G_1/R$.
7b53c33efb9a	1270	The MF residual	proposition	prop:univquot	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptUniversalMFQuotient	In particular $G_1$ is MF if and only if $R=\{1\}$.
54f80b534826	1275	The MF residual	proof	prop:univquot	ledger	RA.08	(3) If $\varphi\colon G_1\to M$ with $M$ MF and $j\colon M\to\U(\mathcal Q((d_n)))$ is an injective homomorphism to $\U(\mathcal Q)$, then $j\circ\varphi$ is a homomorphism $G_1\to\U(\mathcal Q)$, so $j(\varphi(R))=1$ and, by injectivity of $j$, $\varphi(R)=1$.
bde865d19fb3	1280	The MF residual	proof	prop:univquot	structural	-	(1) and (2).
954ba8460c2b	1280	The MF residual	proof	prop:univquot	ledger	RA.10	Set $Q=G_1/R$.
2a3cbe47d29f	1280	The MF residual	proof	prop:univquot	ledger	RA.10	For every $\bar g\ne1$ in $Q$, the definition of $R$ gives a homomorphism $\Theta_{\bar g}\colon Q\to\U(\mathcal Q)$ with $\Theta_{\bar g}(\bar g)\ne1$.
0ecfa3d2932f	1280	The MF residual	proof	prop:univquot	ledger	RA.11	Enumerate the nonidentity elements $\bar g_1,\bar g_2,\dots$ and choose coordinate unitary lifts of the corresponding homomorphisms.
64e2a927c87f	1280	The MF residual	proof	prop:univquot	ledger	RA.11	At stage $k$, choose in the $i$th lift, for each $i\le k$, a coordinate at which multiplicativity holds within $1/k$ on the first $k$ group elements.
628d39bbb8d1	1280	The MF residual	proof	prop:univquot	ledger	RA.11	Choose the same coordinate so that the designated element $\bar g_i$ remains separated by its fixed positive constant.
88b935bfb137	1280	The MF residual	proof	prop:univquot	ledger	RA.10 RA.11	Such coordinates exist because $\Theta_{\bar g_i}$ separates $\bar g_i$ along infinitely many coordinates.
71fe5f7f92df	1280	The MF residual	proof	prop:univquot	ledger	RA.11	Take the block sum of the $k$ chosen coordinates.
306e3c67b281	1280	The MF residual	proof	prop:univquot	ledger	RA.12	Block operator norms are maxima, so the single block coming from $\Theta_{\bar g_i}$ already separates $\bar g_i$, and the sum therefore separates all of $\bar g_1,\dots,\bar g_k$ at once.
c59ff367379f	1280	The MF residual	proof	prop:univquot	ledger	RA.12	The resulting sequence is an operator-norm asymptotic representation separating every nonidentity element from the identity; its class, composed with the canonical unitary-corona isomorphism $\kappa_{(d_n)}$ of Lemma~\ref{paper-lem:unitarycorona}, is a faithful homomorphism $Q\to\U(\mathcal Q)$.
0044e5677b1a	1280	The MF residual	proof	prop:univquot	ledger	RA.06 RA.07	This proves (2), and composing with $G_1\twoheadrightarrow Q$ proves (1).
aec4d44a5ad8	1280	The MF residual	proof	prop:univquot	ledger	RA.09	Finally, if $G_1$ is MF then an injective homomorphism to $\U(\mathcal Q)$ gives $R=\{1\}$; if $R=\{1\}$ then (2) says $G_1$ is MF\@.
1908510cb83d	1307	The MF residual	corollary	cor:exactradical	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptExactRadicalFromCandidateQuotient	Let $N\trianglelefteq G_1$ satisfy $N\le\operatorname{Res}_{\mathrm{MF}}(G_1)$.
d4191c5a0632	1307	The MF residual	corollary	cor:exactradical	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptExactRadicalFromCandidateQuotient	Every homomorphism $G_1\to\U(\mathcal Q)$ factors uniquely through $G_1/N$.
499c06d39f59	1307	The MF residual	corollary	cor:exactradical	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptExactRadicalFromCandidateQuotient	If in addition $G_1/N$ is MF, then
4015e0bfa136	1317	The MF residual	proof	cor:exactradical	ledger	RA.13	The containment $N\le\ker\Theta$ gives the unique quotient factorization for every such $\Theta$.
92b994c2ceb8	1317	The MF residual	proof	cor:exactradical	ledger	RA.13	For the reverse containment in the displayed equality, compose the quotient map $G_1\to G_1/N$ with an injective homomorphism $G_1/N\to\U(\mathcal Q)$: its kernel is exactly $N$, while the MF residual lies in the kernel of every homomorphism to $\U(\mathcal Q)$.
fc2aad380087	1326	The MF residual	corollary	cor:pullback	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptRadicalReductionToQuotient	Let $N\trianglelefteq G_1$ satisfy $N\le\operatorname{Res}_{\mathrm{MF}}(G_1)$ and let $q\colon G_1\to G_1/N$ be the quotient map.
034769978638	1326	The MF residual	corollary	cor:pullback	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptRadicalReductionToQuotient	Then
838e8f0a22db	1338	The MF residual	proof	cor:pullback	ledger	RA.15	For the forward containment, Lemma~\ref{lem:portable} gives $q(\operatorname{Res}_{\mathrm{MF}}(G_1)) \subseteq\operatorname{Res}_{\mathrm{MF}}(G_1/N)$.
d6e818144276	1338	The MF residual	proof	cor:pullback	ledger	RA.15	Conversely, suppose $q(x)\in\operatorname{Res}_{\mathrm{MF}}(G_1/N)$ and let $\Theta$ be a homomorphism $G_1\to\U(\mathcal Q)$.
4ba211ac104f	1338	The MF residual	proof	cor:pullback	ledger	RA.15	Since $N\le\operatorname{Res}_{\mathrm{MF}}(G_1)$, $\Theta$ factors as $\bar\Theta\circ q$ with $\bar\Theta$ a homomorphism $G_1/N\to\U(\mathcal Q)$; hence $\Theta(x)=\bar\Theta(q(x))=1$.
d8502c20b0ca	1349	The MF residual	corollary	cor:nofaithful	formalized	GroupApproximation.LiteralNonMFConsequences.literal_no_faithful_corona_subalgebra_target	Let $A$ be a unital $C^*$-algebra admitting an injective, possibly nonunital, $*$-homomorphism into a matrix quotient.
80590c898d8c	1349	The MF residual	corollary	cor:nofaithful	formalized	GroupApproximation.LiteralNonMFConsequences.literal_no_faithful_corona_subalgebra_target	Then the group $E$ admits no injective homomorphism into $\U(A)$.
b826eb00b40f	1356	The MF residual	proof	cor:nofaithful	ledger	RA.25	Let $j\colon A\to\mathcal Q$ be the injective, possibly nonunital, $*$-homomorphism and let $\phi\colon E\to\U(A)$.
0c5b3a1cd976	1356	The MF residual	proof	cor:nofaithful	structural	-	Define
30524003f587	1361	The MF residual	proof	cor:nofaithful	ledger	RA.25	Then \(\widehat j\) is an injective homomorphism on \(\U(A)\), so \(\widehat j\circ\phi\) is a homomorphism \(E\to\U(\mathcal Q)\).
9e0c5e429c8e	1361	The MF residual	proof	cor:nofaithful	ledger	RA.25	By Theorem~\ref{paper-thm:A}, \((\widehat j\circ\phi)(w)=1\); injectivity of \(\widehat j\) gives \(\phi(w)=1\).
97f819554d39	1361	The MF residual	proof	cor:nofaithful	ledger	RA.25	Proposition~\ref{prop:witness} has \(w\neq1\), so \(\phi\) cannot be injective.
2ec5ff79c7b6	1371	Permanence and its failure	lemma	lem:permanence	formalized	GroupApproximation.IsOperatorMF.subgroup GroupApproximation.isOperatorMF_of_residuallyFinite GroupApproximation.isOperatorMF_of_locallyFinite	Let all groups be countable.
af72b2bff69d	1373	Permanence and its failure	enumerate	lem:permanence	formalized	GroupApproximation.IsOperatorMF.subgroup GroupApproximation.isOperatorMF_of_residuallyFinite GroupApproximation.isOperatorMF_of_locallyFinite	Every subgroup of an MF group is MF\@.
315685e6a0c6	1374	Permanence and its failure	enumerate	lem:permanence	formalized	GroupApproximation.IsOperatorMF.subgroup GroupApproximation.isOperatorMF_of_residuallyFinite GroupApproximation.isOperatorMF_of_locallyFinite	Every residually finite group is MF\@.
7baedd664f58	1375	Permanence and its failure	enumerate	lem:permanence	formalized	GroupApproximation.IsOperatorMF.subgroup GroupApproximation.isOperatorMF_of_residuallyFinite GroupApproximation.isOperatorMF_of_locallyFinite	Every locally finite group is MF\@.
6c9675703f00	1383	Permanence and its failure	proof	lem:permanence	ledger	PM.01	(1) Restrict an MF embedding of the ambient group to the subgroup.
bc17f93647b3	1383	Permanence and its failure	proof	lem:permanence	ledger	PM.04	(2) For a finite test set $F$, choose a finite quotient that is injective on $F$ and compose it with the left regular permutation action.
08a08133a6a2	1383	Permanence and its failure	proof	lem:permanence	ledger	PM.04	This gives an exact finite-dimensional representation.
b232b79afdb1	1383	Permanence and its failure	proof	lem:permanence	ledger	PM.04	Distinct permutations differ in a column of their permutation matrices and therefore have operator-norm distance at least $1$.
badd2e4c60c0	1383	Permanence and its failure	proof	lem:permanence	ledger	PM.02 PM.04	Proposition~\ref{paper-prop:mf-equivalences} now applies.
dd912e15a27d	1383	Permanence and its failure	proof	lem:permanence	ledger	PM.03 PM.05	(3) A finite test set $F$ lies in a finite subgroup $K$.
9e3192d3ba7f	1383	Permanence and its failure	proof	lem:permanence	ledger	PM.05	The left regular representation $\lambda_K\colon K\to\U(\C^{K})$ is a finite-dimensional unitary representation of $K$ by permutation matrices.
4ad665cfa7ae	1383	Permanence and its failure	proof	lem:permanence	ledger	PM.05	Because a local model is defined on all of $G$, set
